A_CpG_ID	TCGA-3B-A9HO-01A	TCGA-PC-A5DM-01A	TCGA-HB-A43Z-01A	TCGA-DX-A6BK-01A	TCGA-IF-A4AK-01A	TCGA-FX-A3NK-01A	TCGA-K1-A3PO-01A	TCGA-DX-AB35-01A	TCGA-PC-A5DP-01A	TCGA-QQ-A8VG-01A	TCGA-DX-A8BO-01A	TCGA-DX-A6BE-01A	TCGA-X2-A95T-01A	TCGA-DX-AB2Q-01A	TCGA-3B-A9HS-01A	TCGA-WK-A8XY-01A	TCGA-KD-A5QU-01A	TCGA-DX-AB2P-01A	TCGA-QQ-A8VB-01A	TCGA-WP-A9GB-01A	TCGA-IS-A3K8-01A	TCGA-SI-A71P-01A	TCGA-K1-A6RU-01A	TCGA-3B-A9HZ-01A	TCGA-X6-A8C5-01A	TCGA-DX-A6BH-01A	TCGA-3B-A9HI-01A	TCGA-DX-A3LS-01A	TCGA-DX-A240-01A	TCGA-DX-A8BX-01A	TCGA-DX-A6BB-01A	TCGA-3B-A9HV-01A	TCGA-LI-A67I-01A	TCGA-DX-A8BU-01A	TCGA-VT-AB3D-01A	TCGA-MB-A5Y8-01A	TCGA-VT-A80J-01A	TCGA-DX-A8BH-01A	TCGA-DX-A3UF-01A	TCGA-DX-A6YZ-01A	TCGA-X6-A8C6-01A	TCGA-DX-A3UD-01A	TCGA-K1-A6RV-01A	TCGA-MB-A8JK-01A	TCGA-DX-A8BP-01A	TCGA-DX-A23U-01A	TCGA-UE-A6QT-01A	TCGA-VT-A80G-01A	TCGA-N1-A6IA-01A	TCGA-MB-A8JL-01A	TCGA-DX-A1L3-01A	TCGA-DX-A6BG-01A	TCGA-3B-A9HU-01A	TCGA-DX-A7ES-01A	TCGA-K1-A42X-02A	TCGA-SI-A71O-06A	TCGA-K1-A42X-01A	TCGA-X9-A971-01A	TCGA-DX-AB2S-01A	TCGA-PC-A5DO-01A	TCGA-3B-A9I3-01A	TCGA-X6-A8C4-01A	TCGA-HB-A5W3-01A	TCGA-3B-A9HR-01A	TCGA-SI-A71Q-01A	TCGA-DX-A3M1-01A	TCGA-DX-A6Z0-01A	TCGA-DX-A48P-01A	TCGA-DX-A48L-01A	TCGA-PC-A5DN-01A	TCGA-3R-A8YX-01A	TCGA-QQ-A5VD-01A	TCGA-DX-A1KU-01A	TCGA-DX-A6YX-01A	TCGA-DX-A8BT-01A	TCGA-DX-AB2O-01A	TCGA-DX-A6BF-01A	TCGA-DX-A7EL-01A	TCGA-3B-A9HP-01A	TCGA-QC-AA9N-01A	TCGA-DX-A1KY-01A	TCGA-DX-A23R-01A	TCGA-JV-A5VF-01A	TCGA-DX-A3UA-01A	TCGA-IW-A3M5-01A	TCGA-RN-A68Q-01A	TCGA-DX-A7EU-01A	TCGA-WK-A8XS-01A	TCGA-MB-A5Y9-01A	TCGA-SG-A849-01A	TCGA-DX-A3U7-01A	TCGA-IS-A3K6-01A	TCGA-WK-A8XZ-01A	TCGA-3B-A9HJ-01A	TCGA-QQ-A5VC-01A	TCGA-WK-A8XX-01A	TCGA-DX-A3UE-01A	TCGA-DX-AB2V-01A	TCGA-DX-A8BV-01A	TCGA-MO-A47P-01A	TCGA-IW-A3M6-01A	TCGA-IW-A3M4-01A	TCGA-MJ-A68J-01A	TCGA-DX-A6YU-01A	TCGA-FX-A48G-01A	TCGA-FX-A3TO-01A	TCGA-MJ-A850-01A	TCGA-DX-A6Z2-01A	TCGA-UE-A6QU-01A	TCGA-IS-A3KA-01A	TCGA-K1-A6RT-01A	TCGA-DX-A48K-01A	TCGA-QC-A7B5-01A	TCGA-DX-A3LW-01A	TCGA-DX-AB2W-01A	TCGA-DX-A1KZ-01A	TCGA-DX-A2J0-01A	TCGA-MB-A5YA-01A	TCGA-DX-A8BS-01A	TCGA-DX-A23Y-01A	TCGA-FX-A8OO-01A	TCGA-DX-AB2G-01A	TCGA-DX-A8BG-01A	TCGA-X6-A8C3-01A	TCGA-DX-A3LY-01B	TCGA-WK-A8XT-01A	TCGA-DX-A7ET-01A	TCGA-DX-A7EN-01A	TCGA-DX-A8BN-01A	TCGA-QQ-A8VF-01A	TCGA-DX-AATS-01A	TCGA-SI-AA8B-01A	TCGA-IF-A4AJ-01A	TCGA-IE-A4EJ-01A	TCGA-Z4-AAPG-01A	TCGA-IE-A4EK-01A	TCGA-DX-A6YQ-01A	TCGA-DX-A2IZ-01A	TCGA-DX-A3U6-01A	TCGA-HS-A5N8-01A	TCGA-DX-A7EO-01A	TCGA-DX-A1L2-01A	TCGA-DX-A48J-01A	TCGA-QQ-A8VD-01A	TCGA-DX-A1KX-01A	TCGA-MO-A47R-01A	TCGA-DX-A1L4-01A	TCGA-FX-A3NJ-01A	TCGA-X6-A7WB-01A	TCGA-K1-A42W-01A	TCGA-SI-A71O-01A	TCGA-3B-A9HL-01A	TCGA-QQ-A5V2-01A	TCGA-DX-A3U8-01A	TCGA-RN-AAAQ-01A	TCGA-X6-A7WD-01A	TCGA-DX-AB2E-01A	TCGA-DX-A6YT-01A	TCGA-KD-A5QS-01A	TCGA-IF-A3RQ-01A	TCGA-FX-A2QS-01A	TCGA-DX-AB2L-01A	TCGA-3B-A9HX-01A	TCGA-HS-A5NA-01A	TCGA-DX-A1KW-01A	TCGA-DX-AB2T-01A	TCGA-DX-AB2J-01A	TCGA-KF-A41W-01A	TCGA-DX-A6B7-01A	TCGA-DX-A7EQ-01A	TCGA-IE-A4EH-01A	TCGA-HS-A5N9-01A	TCGA-QQ-A5VB-01A	TCGA-DX-A6YR-01A	TCGA-HB-A3YV-01A	TCGA-DX-A3U9-01A	TCGA-DX-AB37-01A	TCGA-X6-A7WC-01A	TCGA-SG-A6Z4-01A	TCGA-DX-A23V-01A	TCGA-DX-A2J1-01A	TCGA-SG-A6Z7-01A	TCGA-HS-A5N7-01A	TCGA-3B-A9HY-01A	TCGA-IE-A3OV-01A	TCGA-DX-A7EI-01A	TCGA-DX-A23Z-01A	TCGA-FX-A76Y-01A	TCGA-DX-A6BA-01A	TCGA-3B-A9HT-01A	TCGA-QQ-A8VH-01A	TCGA-DX-A8BZ-01A	TCGA-PT-A8TR-01A	TCGA-HB-A3L4-01A	TCGA-DX-AB2H-01A	TCGA-DX-A3UC-01A	TCGA-DX-A1L0-01A	TCGA-FX-A3RE-01A	TCGA-X6-A7WA-01A	TCGA-DX-A48V-01A	TCGA-IE-A6BZ-01A	TCGA-DX-A8BK-01A	TCGA-3B-A9HQ-01A	TCGA-X6-A8C2-01A	TCGA-DX-A8BM-01A	TCGA-DX-AB3C-01A	TCGA-DX-AB2Z-01A	TCGA-DX-A48N-01A	TCGA-DX-A8BJ-01A	TCGA-DX-AB2X-01A	TCGA-PC-A5DL-01A	TCGA-QQ-A5V9-01A	TCGA-DX-A7ER-01A	TCGA-X6-A8C7-01A	TCGA-3B-A9I1-01A	TCGA-DX-A7EM-01A	TCGA-3B-A9I0-01A	TCGA-WK-A8Y0-01A	TCGA-JV-A75J-01A	TCGA-IE-A4EI-01A	TCGA-KD-A5QT-01A	TCGA-DX-A8BQ-01A	TCGA-X6-A7W8-01A	TCGA-PC-A5DK-01A	TCGA-Z4-A8JB-01A	TCGA-DX-AB3A-01A	TCGA-DX-A6B9-01A	TCGA-DX-A3LU-01A	TCGA-DX-A48U-01A	TCGA-IS-A3K7-01A	TCGA-VT-A80J-02A	TCGA-DX-A8BR-01A	TCGA-DX-A1L1-01A	TCGA-DX-AB36-01A	TCGA-Z4-A9VC-01A	TCGA-DX-A6YV-01A	TCGA-HB-A2OT-01A	TCGA-QQ-A5VA-01A	TCGA-DX-A3UB-01A	TCGA-WK-A8XQ-01A	TCGA-MJ-A68H-01A	TCGA-DX-AB30-01A	TCGA-DX-A3U5-01A	TCGA-DX-A7EF-01A	TCGA-X9-A973-01A	TCGA-LI-A9QH-01A	TCGA-DX-A3M2-01A	TCGA-DX-AB3B-01A	TCGA-DX-A6B8-01A	TCGA-QC-A6FX-01A	TCGA-DX-AB2F-01A	TCGA-SI-AA8C-01A	TCGA-DX-A48R-01A	TCGA-DX-AB32-01A	TCGA-DX-A6YS-01A	TCGA-Z4-AAPF-01A	TCGA-JV-A5VE-01A	TCGA-DX-A3LT-01A	TCGA-DX-A8BL-01A	TCGA-WK-A8XO-01A	TCGA-DX-A48O-01A	TCGA-K1-A3PN-02A	TCGA-K1-A3PN-01A	TCGA-DX-A23T-01A	TCGA-DX-A2J4-01A
cg16869809	0.883729487504322	0.419340279619464	0.926024561336324	0.543283470552535	0.894968615084817	0.892729321782852	0.920933471885205	0.919544641895908	0.48937682951485	0.567195687021953	0.864411995285635	0.790552599209092	0.873883236519517	0.571148842086961	0.592826086253844	0.515550981370163	0.366368028030426	0.361881162754432	0.83933452078982	0.537981738415169	0.900752936081367	0.611832684184707	0.641217473578476	0.765067254542641	0.661240846437251	0.872355450633896	0.910782149503019	0.491685511421917	0.854643831470055	0.921714776178955	0.576114415423048	0.727065008290961	0.373809709850989	0.344631263341093	0.728233234806393	0.64294232829489	0.772474853393199	0.325911792656985	0.893124676211367	0.918151443307676	0.541003700756773	0.872304611080162	0.405050285638409	0.90343705896169	0.460155641292705	0.585244927860252	0.757266262963163	0.575805042651525	0.350022934487538	0.857893997950373	0.721619663501086	0.605126441259495	0.578750300374938	0.797765956660049	0.894510879126703	0.539500040273161	0.933286856898493	0.861314850072515	0.773207915392181	0.814628622364111	0.696216965981039	0.23067955606651	0.643465616751138	0.738680054225757	0.570217252140303	0.897324806884651	0.883011388890687	0.901821828862391	0.805983410743706	0.70202312247016	0.277910336686102	0.862245178522018	0.842716260401985	0.68271111468919	0.803558991298929	0.875732652843385	0.606174900376996	0.694691153570595	0.610111135944474	0.848234055316091	0.95054297443854	0.645025781709405	0.297328561520086	0.721975411479527	0.577718809442648	0.651676587306017	0.900817379522296	0.424496450473872	0.836282685143638	0.911402858505848	0.928234429340934	0.655115008733296	0.807811222502597	0.885197822085675	0.252094773069993	0.88305588881932	0.499661779170897	0.932524564519937	0.921344002237737	0.586980482606195	0.488973490980777	0.900709191264797	0.883766472947768	0.76632628059988	0.914197015475191	0.909014025035247	0.947481502264792	0.795385357074368	0.629343760252917	0.702012862787547	0.790706938927589	0.48290608840738	0.47067356649692	0.9215344298103	0.749328877812152	0.902625280486318	0.558171521808293	0.928853408569243	0.456910965614031	0.831176905979854	0.870498722509278	0.884557973599084	0.814834230953875	0.858278965614789	0.910824157479547	0.842454926589102	0.936614091780831	0.564885222388667	0.853859196783534	0.666482665041504	0.591450414862124	0.181639139408923	0.911359382428462	0.565677634694889	0.246409464428406	0.605803162953822	0.259087779291316	0.933073634747431	0.741844965576502	0.863809499483684	0.668961897694491	0.941839516022334	0.905261077211858	0.593317345677305	0.884297012572747	0.937546954796572	0.873812104201656	0.922738175238249	0.891073773862749	0.882458832555885	0.821955006667	0.679712141933379	0.308589890505332	0.508957333171176	0.443064639303546	0.371222650253289	0.445041989152153	0.624751509931123	0.211358974985479	0.880124237671395	0.832676100749055	0.511964691953072	0.826372577182633	0.838074904218655	0.918380249617647	0.820694587507886	0.455675755260595	0.353827216070816	0.317728752631984	0.895279384820774	0.92660784959769	0.857658018360847	0.511733905107774	0.543642587660043	0.949425360892925	0.180300104120408	0.768275052057536	0.532086846000264	0.329400051759536	0.897406729529449	0.904867434442351	0.701537482538865	0.734638328610691	0.926471166039685	0.906619487895696	0.811804225862488	0.887883575273473	0.846144338310456	0.815064482189608	0.511362211872383	0.732057370556956	0.48460458010761	0.909677681959542	0.588647321610238	0.697081909105091	0.592135738441195	0.928010577364027	0.892898050944218	0.872992878088482	0.924448939727402	0.63457467099305	0.502644720004375	0.509977186677828	0.824308841206217	0.940216801178101	0.912162026549796	0.718111468371443	0.931671696757553	0.32517565405731	0.879043112255177	0.827557881079026	0.796375015467047	0.934954042839129	0.921580406777767	0.694931578531443	0.868853860766692	0.912521162765106	0.342422817048373	0.590961230545068	0.68457707786251	0.659750362324226	0.961477338879992	0.731564448019647	0.949450201004861	0.463223214534158	0.918479111450558	0.547892464357672	0.924048576682704	0.925252773520818	0.544775219349571	0.664259031347113	0.556196619231414	0.587921729964394	0.346809548442403	0.856738350263315	0.933062292636471	0.642237441200719	0.475891436922112	0.79134735521727	0.78579087820441	0.819188265536769	0.454099430365438	0.907990129172181	0.906667220033015	0.721739112025673	0.531132354514011	0.880183866976922	0.888923294051841	0.226424662816634	0.854700481125708	0.886821799528658	0.802564811538891	0.931065074347096	0.913095565272043	0.930115258269703	0.831842365776643	0.825708543264816	0.804096383731925	0.872851752326787	0.518278635463614	0.909671316578614	0.771212180376499	0.905634816194361	0.694075944001799	0.877397176778071
cg16944496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16952929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17027033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17051552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17056317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17063731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17092860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17132591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17140133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
